source_site,site_url,title,description,price_numeric,price_text,property_type,location,city,region,surface,rooms,bedrooms,bathrooms,floor,total_floors,furnished,new_building,with_photo,photo_urls,publication_date,agent_name,phone,email,link,metadata
tunisie_annonce,http://www.tunisie-annonce.com,Occasion à ne pas rater app haut s,,142000.0,142 000,App. 2 pièc,Beja,Beja,Beja,,,,,,,False,False,True,[],2026-02-03,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3216416&titre=Occasion à ne pas rater app haut standing à béja,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10502&amp;rech_cod_loc=105020""}"
tunisie_annonce,http://www.tunisie-annonce.com,Un bureau en h2  la soukra ref341a,,355000.0,355 000,App. 1 pièc,La Soukra,Soukra,La,,,,,,,False,False,True,[],2026-02-03,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3436415&titre=Un bureau en h2  la soukra ref341a,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102044""}"
tunisie_annonce,http://www.tunisie-annonce.com,Duplex au mourouj 1,,350000.0,350 000,Duplex,El Mourouj,Mourouj,El,,,,,,,False,False,False,[],2026-02-03,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3351502&titre=Duplex au mourouj 1,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10303&amp;rech_cod_loc=103033""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa zina vva004,,330000.0,330 000,Maisons,Nabeul,Nabeul,Nabeul,,,,,,,False,False,True,[],2026-02-03,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449004&titre=Villa zina vva004,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11714&amp;rech_cod_loc=117142""}"
tunisie_annonce,http://www.tunisie-annonce.com,Duplex vertex à agba,,480000.0,480 000,Duplex,La Mannouba,Mannouba,La,,,,,,,False,False,True,[],2026-02-03,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3421044&titre=Duplex vertex à agba,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11405&amp;rech_cod_loc=114050""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement haut standing,,240000.0,240 000,App. 3 pièc,Nouvelle Medina,Medina,Nouvelle,,,,,,,False,False,False,[],2026-02-03,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445951&titre=Appartement haut standing,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10311&amp;rech_cod_loc=103110""}"
tunisie_annonce,http://www.tunisie-annonce.com,Un spacieux duplex,,225000.0,225 000,Duplex,Cite Ettahrir S,S,Cite,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3435428&titre=Un spacieux duplex,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10113&amp;rech_cod_loc=101130""}"
tunisie_annonce,http://www.tunisie-annonce.com,Un bureau en h1  la soukra ref340a,,220000.0,220 000,App. 1 pièc,La Soukra,Soukra,La,,,,,,,False,False,False,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3436405&titre=Un bureau en h1  la soukra ref340a,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102044""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement s1 avec terrasse à cho,,300000.0,300 000,App. 2 pièc,Chotrana 1,1,Chotrana,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3426574&titre=Appartement s1 avec terrasse à chotrana 1 ref153a,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102040""}"
tunisie_annonce,http://www.tunisie-annonce.com,2 tenda galvanise,,10000.0,10 000,App. 2 pièc,Ben Arous,Arous,Ben,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448979&titre=2 tenda galvanise,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10301&amp;rech_cod_loc=103010""}"
tunisie_annonce,http://www.tunisie-annonce.com,Terrain 1700 m2 à raoued,,374000.0,374 000,Autre,Raoued,Raoued,Raoued,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3437323&titre=Terrain 1700 m2 à raoued,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10206&amp;rech_cod_loc=102063""}"
tunisie_annonce,http://www.tunisie-annonce.com,Jolie s2 a borj twil,,58000.0,58 000,App. 3 pièc,Borj Touil,Touil,Borj,,,,,,,False,False,False,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448952&titre=Jolie s2 a borj twil,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10206&amp;rech_cod_loc=102060""}"
tunisie_annonce,http://www.tunisie-annonce.com,Petite maison style triplex 168m à,,210000.0,210 000,Maisons,Cite Jaouhara,Jaouhara,Cite,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448930&titre=Petite maison style triplex 168m à  oued ghnim,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12114&amp;rech_cod_loc=121140""}"
tunisie_annonce,http://www.tunisie-annonce.com,Ariana supérieure bonne affaire,,135000.0,135 000,App. 2 pièc,Ariana,Ariana,Ariana,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3391887&titre=Ariana supérieure bonne affaire,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10201&amp;rech_cod_loc=102010""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement s3 encours de construc,,640000.0,640 000,App. 4 pièc,La Soukra,Soukra,La,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448911&titre=Appartement s3 encours de construction,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102044""}"
tunisie_annonce,http://www.tunisie-annonce.com,A villa s3 style duplex ref461a,,720000.0,720 000,App. 1 pièc,Barraket Essahe,Essahe,Barraket,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448902&titre=A villa s3 style duplex ref461a,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117090""}"
tunisie_annonce,http://www.tunisie-annonce.com,S3 de très haut standing,,510000.0,510 000,App. 4 pièc,La Soukra,Soukra,La,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3431692&titre=S3 de très haut standing,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102044""}"
tunisie_annonce,http://www.tunisie-annonce.com,S2 avec place de parking sous sol,,350000.0,350 000,App. 3 pièc,Cite Ennasr 2,2,Cite,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3436958&titre=S2 avec place de parking sous sol,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10201&amp;rech_cod_loc=102011""}"
tunisie_annonce,http://www.tunisie-annonce.com,V541 villa noor hammamet villa noo,,1600000.0,1 600 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448899&titre=V541 villa noor hammamet villa noor,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V554 villa la fontaine hammamet su,,1250000.0,1 250 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448892&titre=V554 villa la fontaine hammamet sud r,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Studio à retaper ou à raser,,170000.0,170 000,Maisons,Sidi Frej,Frej,Sidi,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3435156&titre=Studio à retaper ou à raser,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102045""}"
tunisie_annonce,http://www.tunisie-annonce.com,V557 villa brune brune hammamet,,1050000.0,1 050 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448886&titre=V557 villa brune brune hammamet,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V558 villa ruby hammamet villa mir,,4000000.0,4 000 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448883&titre=V558 villa ruby hammamet villa miramar,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V563 villa versace versace villa,,990000.0,990 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448879&titre=V563 villa versace versace villa,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V562 villa sierre villa chraf hamm,,1020000.0,1 020 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448874&titre=V562 villa sierre villa chraf hammamet,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V565 villa madera la bella c,,695000.0,695 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448871&titre=V565 villa madera la bella c,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Terrain et local,,1500000.0,1 500 000,Surfaces,Zaghouan,Zaghouan,Zaghouan,,,,,,,False,False,False,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448870&titre=Terrain et local,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12406&amp;rech_cod_loc=124063""}"
tunisie_annonce,http://www.tunisie-annonce.com,S plus2 spacieux aïn zaghouan ibn,,300000.0,300 000,App. 3 pièc,Ain Zaghouan,Zaghouan,Ain,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448869&titre=S plus2 spacieux aïn zaghouan ibn walid,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10122&amp;rech_cod_loc=101220""}"
tunisie_annonce,http://www.tunisie-annonce.com,V564 villa la citronnelle la bella,,775000.0,775 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448867&titre=V564 villa la citronnelle la bella villa,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V566 maison d hôte celina celina h,,6000000.0,6 000 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448863&titre=V566 maison d hôte celina celina hammamet,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V578 villa veronique veronique,,870000.0,870 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448859&titre=V578 villa veronique veronique,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V582 villa azzaro azzaro villa,,850000.0,850 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448854&titre=V582 villa azzaro azzaro villa,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement s1 zone touristique mo,,430000.0,430 000,App. 1 pièc,Monastir,Monastir,Monastir,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448847&titre=Appartement s1 zone touristique monastir,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11608&amp;rech_cod_loc=116081""}"
tunisie_annonce,http://www.tunisie-annonce.com,A ne pas rater villa  pieds dans l,,1300000.0,1 300 000,Maisons,Menzel Temime,Temime,Menzel,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3293197&titre=A ne pas rater villa  pieds dans l eau,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11713&amp;rech_cod_loc=117131""}"
tunisie_annonce,http://www.tunisie-annonce.com,Fond de commerce cafe et resto,,290000.0,290 000,Surfaces,Cite Oplympique,Oplympique,Cite,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3393993&titre=Fond de commerce cafe et resto,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10104&amp;rech_cod_loc=101040""}"
tunisie_annonce,http://www.tunisie-annonce.com,V584 villa la cigale la belle vill,,1080000.0,1 080 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448833&titre=V584 villa la cigale la belle villa,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V588 villa prada prada,,1350000.0,1 350 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448828&titre=V588 villa prada prada,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,V589 villa armani armani,,650000.0,650 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448822&titre=V589 villa armani armani,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement winter van082,,395000.0,395 000,App. 3 pièc,Nabeul,Nabeul,Nabeul,,,,,,,False,False,False,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448793&titre=Appartement winter van082,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11714&amp;rech_cod_loc=117142""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement lola vam101,,300000.0,300 000,App. 2 pièc,Borj Louzir,Louzir,Borj,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448792&titre=Appartement lola vam101,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102040""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa nadine av1952 hammamet,,1250000.0,1 250 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448790&titre=Villa nadine av1952 hammamet,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement norda vad780,,340000.0,340 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,False,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448785&titre=Appartement norda vad780,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement koko vah091,,390000.0,390 000,App. 2 pièc,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448782&titre=Appartement koko vah091,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Petite immeuble r2 à hammem sousse,,700000.0,700 000,Maisons,Hammam Sousse G,G,Hammam,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3367704&titre=Petite immeuble r2 à hammem sousse ghrabi,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12104&amp;rech_cod_loc=121041""}"
tunisie_annonce,http://www.tunisie-annonce.com,Terrain villa rama  à zaghouan,,125000.0,125 000,Surfaces,Zaghouan,Zaghouan,Zaghouan,,,,,,,False,False,True,[],2026-02-02,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3411438&titre=Terrain villa rama  à zaghouan,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12406&amp;rech_cod_loc=124063""}"
